campaign_id,ad_platform,ad_spend,ad_clicks,ad_impressions,ad_CTR,ad_conversion_rate,social_platform,social_engagements,social_reach,social_CTR,email_subject,email_recipients,email_opens,email_clicks,email_CTR,email_bounce_rate,email_unsub_rate,campaign_date,ad_CPC,email_open_rate,email_click_rate,year,month,quarter,year_month,total_engagements,ad_to_social_ratio,email_to_ad_ratio,campaign_effectiveness,month_year
CAMP-87,Facebook Ads,15666,33518,501981,0.2153092226290839,3.288580528357274,Facebook,37031,143003,1.0139941363482128,Promo Email 72,99537,38515,4746,2.4352987495908627,6.773674962908442,1.482562361777083,2025-02-10 18:37:20.454370,0.4673906557670505,38.69415393270844,12.322471764247696,2025,2,1,2025-02,37031,0.9051335367664929,0.14159556059430753,5.297779713392268,2025-02
CAMP-158,Google Ads,19645,5841,774720,2.2051520330945364,3.026978084380251,LinkedIn,24114,259228,3.4087687830468028,Promo Email 73,63672,31885,3694,12.1849367273439,7.438930652377031,1.242933287205321,2024-04-30 18:37:20.454370,3.3632939565142954,50.07695690413369,11.585384977262034,2024,4,2,2024-04,24114,0.24222443393879076,0.6324259544598527,6.318330235747215,2024-04
CAMP-175,TikTok Ads,6288,72474,944681,1.4667965727600365,3.661418255127557,Instagram,96572,74169,1.1622964008150931,Promo Email 74,28228,39177,3940,14.85118066682793,4.80598599212637,3.696960301928802,2024-11-10 18:37:20.454370,0.0867621491845351,138.78772849652827,10.056921152717155,2024,11,4,2024-11,96572,0.7504659735741208,0.05436432375748544,4.811496353159401,2024-11
CAMP-177,Twitter Ads,701,68898,267909,0.732954781691241,5.795347160984778,TikTok,79972,261529,0.6034817372081909,Promo Email 75,15429,13318,2636,5.972120562134256,7.001122179325034,0.2507983734698845,2024-04-14 18:37:20.454370,0.0101744607971203,86.3179726489079,19.792761675927316,2024,4,2,2024-04,79972,0.8615265342870004,0.038259456007431275,8.318035626040757,2024-04
CAMP-175,Google Ads,11061,70632,152426,0.5877779127629982,7.216645295589613,Twitter,58602,444855,4.505189273881882,Promo Email 76,85294,63501,4359,6.948960523929182,3.919183344045953,3.1255674647747846,2025-01-06 18:37:20.454370,0.1566004077471967,74.44955096489788,6.864458827420041,2025,1,1,2025-01,58602,1.2052830961400636,0.06171423717295277,4.27367368696148,2025-01
CAMP-84,LinkedIn Ads,17401,22264,287073,3.055641611511871,6.794395218518458,Instagram,87836,254608,6.745391211021225,Promo Email 77,68808,24477,2158,1.1732880045007783,6.844159089872861,3.827240575915672,2024-05-18 18:37:20.454370,0.7815756378009342,35.5728985001744,8.816439923193203,2024,5,2,2024-05,87836,0.25347238034518876,0.09692777578153072,6.466885816037211,2024-05
CAMP-82,Facebook Ads,8237,35695,160892,2.665642681047798,8.173319289824057,LinkedIn,5570,235385,6.368642152308976,Promo Email 78,83886,50332,4843,0.6991312271973851,0.8856618603725473,2.4555449366979687,2025-02-22 18:37:20.454370,0.2307606107297941,60.00047683761295,9.622109194945562,2025,2,1,2025-02,5570,6.408438061041292,0.13567726572349068,6.559129127985257,2025-02
CAMP-146,LinkedIn Ads,2488,30357,112576,1.342562173282209,8.916182957225537,Facebook,96495,190973,5.028906297080129,Promo Email 79,54015,41431,3664,13.860580355706752,4.212153353386539,4.6646684020388,2025-01-24 18:37:20.454370,0.0819580327436835,76.70276774969915,8.843619511959645,2025,1,1,2025-01,96495,0.31459661122337945,0.12069703857429917,5.448888345892559,2025-01
CAMP-194,Twitter Ads,15941,14311,423739,2.4076552879853215,8.252750902261837,Instagram,15053,101417,1.1281637970716645,Promo Email 80,89074,46284,1292,2.365048876368285,8.013071937515202,3.568615406659023,2024-04-28 18:37:20.454370,1.1138983998322969,51.96129061229989,2.7914614121510675,2024,4,2,2024-04,15053,0.9507075001660799,0.09028020403885123,2.177330290377523,2024-04
CAMP-68,Google Ads,12237,96089,596376,2.511938344393801,0.6799813320563685,Instagram,38607,2044,2.282066244869951,Promo Email 81,69936,10421,2109,6.96379183961232,8.128557289360511,3.7648258914259447,2024-05-23 18:37:20.454370,0.1273506853021677,14.900766415008007,20.23798099990404,2024,5,2,2024-05,38607,2.488900976506851,0.02194840200231036,9.533393776740741,2024-05
CAMP-161,Twitter Ads,14756,5332,984667,1.0555440041492177,7.491220558743893,TikTok,93069,178763,2.580368724754391,Promo Email 82,81907,35459,3536,12.32264204590564,7.303413399319099,1.0649740884602643,2024-09-18 18:37:20.454370,2.7674418604651163,43.291782143162365,9.972080430920215,2024,9,3,2024-09,93069,0.05729082723570684,0.6631657914478619,5.079605991039169,2024-09
CAMP-127,Google Ads,7662,67853,78525,3.2952560032200884,2.47979594937415,Twitter,91593,232807,5.460475375346148,Promo Email 83,58378,32828,4382,13.395122018960633,2.440266895413712,3.9087483216114607,2024-11-26 18:37:20.454370,0.1129205783089914,56.23351262461887,13.34836115511149,2024,11,4,2024-11,91593,0.7408098872184555,0.06458078493213269,7.966063875614468,2024-11
CAMP-164,TikTok Ads,13565,52791,14780,3.926504846291844,1.762816405725835,Twitter,6623,25363,5.714619665028241,Promo Email 84,38310,9359,3860,8.03126643661028,2.8484486298410157,4.177264206807263,2025-03-01 18:37:20.454370,0.2569566782216665,24.429652832158705,41.243722619938026,2025,3,1,2025-03,6623,7.970859127283708,0.07311852399083177,19.389826401371238,2025-03
CAMP-82,Facebook Ads,14614,89865,269733,3.978171350358643,6.565643455591787,Facebook,87023,309838,3.003189799434483,Promo Email 85,84683,27208,3950,8.692971612151272,9.962842909012869,1.870205303189349,2024-05-19 18:37:20.454370,0.1626217103432927,32.12923491137536,14.517788885621878,2024,5,2,2024-05,87023,1.0326580329338222,0.04395482112056975,7.901523899186689,2024-05
CAMP-147,TikTok Ads,8899,79868,953316,3.05210217044693,3.5375603563731017,LinkedIn,57290,395798,3.216245978014463,Promo Email 86,69827,19347,2655,10.21041760071745,1.4820910684186188,1.1454790333615592,2024-06-08 18:37:20.454370,0.1114213452196123,27.707047417188196,13.723057838424564,2024,6,2,2024-06,57290,1.3941001920055855,0.03324234987729754,7.369727579908244,2024-06
CAMP-156,TikTok Ads,6133,25713,881096,2.6070290543431693,1.042613052019211,Facebook,47861,474126,0.7893087552951137,Promo Email 87,36256,56489,4792,14.44004581708387,2.216295639572889,1.986748328097722,2024-11-25 18:37:20.454370,0.238517481429627,155.80593556928508,8.48306749986723,2024,11,4,2024-11,47861,0.5372432669605733,0.18636487379924552,4.412128342838377,2024-11
CAMP-168,Twitter Ads,6255,14126,964443,0.3989350007264349,1.8074824767844329,Instagram,31269,461060,2.3793886697219464,Promo Email 88,77428,5422,3084,9.238714433695325,1.7352494286762596,3.724079048100673,2024-07-14 18:37:20.454370,0.4428005096984284,7.002634705791187,56.87938030247142,2024,7,3,2024-07,31269,0.4517573315424222,0.21832082684411724,23.585249222123085,2024-07
CAMP-84,Facebook Ads,11325,53635,445709,1.510373364372869,0.5088294602646302,Instagram,45741,284445,3.433353651654659,Promo Email 89,39889,52835,4618,8.61239126211702,3.612722154994348,2.146431128756644,2024-10-27 18:37:20.454370,0.2111494360026102,132.45506279926798,8.740418283334911,2024,10,4,2024-10,45741,1.172580398329726,0.08610049408035797,4.979285418142223,2024-10
CAMP-113,Google Ads,4617,94190,105188,0.5570300892130325,9.08062445977472,Twitter,23090,337473,1.2603898015041743,Promo Email 90,52428,14041,4257,0.7107449613568648,2.496670434722272,3.709594188601461,2024-12-30 18:37:20.454370,0.0490179424567363,26.781490806439308,30.31835339363293,2024,12,4,2024-12,23090,4.079255088783023,0.045195880666737444,12.672567324668334,2024-12
CAMP-76,Google Ads,2018,31008,618614,4.822733488304521,0.7338708464917666,LinkedIn,29761,2620,3.4462384949076386,Promo Email 91,38207,20051,4101,1.6737706793241631,5.228035615703835,0.6564662507899345,2024-07-17 18:37:20.454370,0.0650799793601651,52.47991205799985,20.452845244626204,2024,7,3,2024-07,29761,1.0419004737744026,0.1322561919504644,10.66182969281413,2024-07
CAMP-122,LinkedIn Ads,16846,52213,828385,0.7618927165062275,2.489829810340355,TikTok,13519,325368,6.045642779675703,Promo Email 92,51255,19881,3413,8.868988586047946,5.022196715361138,4.049457381393574,2024-12-15 18:37:20.454370,0.3226399555666213,38.78841088674276,17.16714450983351,2024,12,4,2024-12,13519,3.8621939492566018,0.06536686265872484,8.909118452787983,2024-12
CAMP-143,Google Ads,3100,19710,591073,0.8436995082704001,4.45449641653512,LinkedIn,14557,450871,4.278586628212847,Promo Email 93,92531,56173,4071,14.075485623204449,9.06430338478738,1.3407166600475515,2025-01-17 18:37:20.454370,0.1572805682394723,60.70722244436999,7.247254018834672,2025,1,1,2025-01,14557,1.3539877722058116,0.206544901065449,4.435587448478843,2025-01
CAMP-41,Twitter Ads,13737,46746,544597,4.458925429819412,3.887427596532781,Instagram,67700,96419,1.01304405774968,Promo Email 94,6409,23448,1895,13.067024551791228,0.8300295007254241,1.3197520398015092,2024-06-18 18:37:20.454370,0.2938647156975998,365.8605086596973,8.081712726032071,2024,6,2,2024-06,67700,0.6904874446085673,0.04053822786976426,4.874275936683556,2024-06
CAMP-167,TikTok Ads,19079,63285,579483,4.725248589034644,9.161395830671369,TikTok,76202,169606,1.7458635723967832,Promo Email 95,43438,59572,432,14.747394383386968,3.5388559783437517,2.992866729498918,2025-01-30 18:37:20.454370,0.3014774433120012,137.14259404208298,0.7251729000201437,2025,1,1,2025-01,76202,0.8304900133854755,0.006826262147428301,2.2314028084374855,2025-01
CAMP-2,TikTok Ads,4054,72667,26901,3.8525622922510583,0.8827449844781501,LinkedIn,33185,383194,3.5845382760306155,Promo Email 96,96359,68060,4162,8.153593544638472,6.168249973972356,0.4435784241602493,2025-01-01 18:37:20.454370,0.05578873491406,70.6317002044438,6.115192477225977,2025,1,1,2025-01,33185,2.189754407111647,0.057274966628593445,4.677207161374893,2025-01
CAMP-191,TikTok Ads,16693,47674,679936,0.1264841259960823,5.36603972293199,LinkedIn,97164,497712,2.8496664738417783,Promo Email 97,8869,2986,4638,11.92499860734762,6.245616737517657,0.228858860754876,2024-09-08 18:37:20.454370,0.35014892813693,33.66783177359341,155.324849296718,2024,9,3,2024-09,97164,0.4906549750936561,0.09728573226496623,63.02278489863857,2024-09
CAMP-29,Facebook Ads,19733,91151,425724,0.1065967276871621,6.9645548939815525,TikTok,50754,433606,2.831725627049642,Promo Email 98,57862,67191,3860,12.685804806595437,5.061199175634988,1.3790404599379016,2024-08-31 18:37:20.454370,0.2164869282838367,116.12284400815732,5.744817014183448,2024,8,3,2024-08,50754,1.7959372660282933,0.042347313797983566,3.17942351209442,2024-08
CAMP-105,Google Ads,15753,36282,468927,1.9526937719585091,9.351130749971103,Instagram,6230,203701,3.940238412933336,Promo Email 99,88937,10582,1946,9.896459031297496,8.248822637739021,2.7365309986006316,2025-01-20 18:37:20.454370,0.4341822391268397,11.898310039691015,18.38971838971839,2025,1,1,2025-01,6230,5.823756019261637,0.05363541149881484,9.123767011354909,2025-01
CAMP-194,Twitter Ads,16694,670,550752,0.8026373130533734,6.3935268951753494,LinkedIn,2142,319000,4.298573490331473,Promo Email 100,26958,7586,1559,5.411873611110355,1.0958606284373589,4.547320292503613,2025-03-09 18:37:20.454370,24.916417910447763,28.140069738111137,20.551015027682578,2025,3,1,2025-03,2142,0.3127917833800187,2.3268656716417913,9.750769252088485,2025-03
CAMP-51,Facebook Ads,2242,97890,978785,0.1900920965428267,8.135674742111746,TikTok,70234,181324,5.679600206795242,Promo Email 101,77302,68353,4262,7.314687302538019,8.247133773011292,4.247532363905804,2024-09-14 18:37:20.454370,0.0229032587598324,88.4233266927117,6.235278627126827,2024,9,3,2024-09,70234,1.3937693994361706,0.04353866584942282,4.255019141852152,2024-09
CAMP-75,LinkedIn Ads,1806,19388,279404,2.3739267780820734,1.29538690953081,Instagram,43082,318953,2.7162826625061505,Promo Email 102,20768,16416,1628,12.939797547531732,5.200165284139184,2.50318765361278,2024-05-06 18:37:20.454370,0.0931504023107076,79.04468412942988,9.917153996101364,2024,5,2,2024-05,43082,0.45002553270507406,0.08396946564885496,5.493924430617013,2024-05
CAMP-10,Twitter Ads,4349,78924,650285,4.7210032972941605,4.166425353900809,TikTok,98522,23259,5.735530839763814,Promo Email 103,97330,15748,929,4.828944926741377,1.7707266032315203,0.2815547690981146,2024-04-10 18:37:20.454370,0.0551036440119608,16.18000616459468,5.899161798323597,2024,4,2,2024-04,98522,0.8010799618359351,0.011770817495311945,5.49662496044683,2024-04
CAMP-142,Twitter Ads,12860,29977,298584,1.686715917021914,4.052497777551141,TikTok,65285,21655,2.7009729892321115,Promo Email 104,27145,68547,2212,13.894275403366404,8.914168178634538,2.7227383996836148,2024-06-02 18:37:20.454370,0.4289955632651699,252.521643028182,3.226982946007849,2024,6,2,2024-06,65285,0.4591713257256644,0.07378990559428895,2.607099850279347,2024-06
CAMP-51,Twitter Ads,13268,84525,358226,3.339589324300613,8.919738056329317,LinkedIn,33577,427221,0.86031442811802,Promo Email 105,76622,24726,1622,3.832191950628644,6.667673405639153,3.553498439633948,2024-08-09 18:37:20.454370,0.1569713102632357,32.2701051917204,6.559896465259241,2024,8,3,2024-08,33577,2.517348184769336,0.019189588879029874,3.8839297118292864,2024-08
CAMP-118,TikTok Ads,13532,1017,893015,3.29595323034896,1.938026127001112,Instagram,52809,425845,4.102219731531143,Promo Email 106,27442,25525,1698,11.36798801977332,2.053684024829323,1.7619062093726656,2024-04-15 18:37:20.454370,13.305801376597836,93.01435755411414,6.65230166503428,2024,4,2,2024-04,52809,0.019258081008918935,1.6696165191740413,4.880372554577743,2024-04
CAMP-121,Twitter Ads,4695,75702,581971,1.3302925079593222,1.9429186371979872,LinkedIn,28816,417826,4.321365111816295,Promo Email 107,82948,48880,4789,9.643108898013208,0.8196723722907528,0.644210186080108,2024-10-09 18:37:20.454370,0.0620194975033684,58.92848531610165,9.797463175122749,2024,10,4,2024-10,28816,2.6270821765685732,0.06326120842249874,5.614482555981785,2024-10
CAMP-39,Google Ads,19439,95140,387350,3.2870837192369353,3.6213024239150857,Facebook,78237,451400,6.574511596542091,Promo Email 108,26596,8348,1409,11.369191896251053,1.840541659160168,1.464982970707731,2025-03-09 18:37:20.454370,0.2043199495480344,31.388178673484735,16.87829420220412,2025,3,1,2025-03,78237,1.2160486726229278,0.014809754046668068,9.709796275615355,2025-03
CAMP-28,Twitter Ads,19189,64675,173502,1.1404364740057673,1.017427449984957,Facebook,36118,22602,5.219398619406084,Promo Email 109,76791,14774,4481,6.841539800272625,6.283580621713739,3.880785435892289,2024-06-24 18:37:20.454370,0.2966988790104368,19.239233764373427,30.33031000406119,2024,6,2,2024-06,36118,1.7906583974749433,0.06928488596830305,14.040074529648031,2024-06
CAMP-3,TikTok Ads,8119,72618,920491,0.6978363265267563,2.2333513861986556,Instagram,8161,349089,6.465522241213857,Promo Email 110,43406,55045,3019,14.023295407032776,2.20331423497046,1.8210947781883091,2025-02-15 18:37:20.454370,0.1118042358643862,126.81426530894346,5.484603506222182,2025,2,1,2025-02,8161,8.89817424335253,0.041573714506045335,4.342848972811057,2025-02
CAMP-84,Twitter Ads,9780,39204,508994,3.5367780992424818,9.669491566184483,TikTok,8709,143182,6.404256866579562,Promo Email 111,41524,35733,4010,9.670846934966422,2.6447492113127673,4.07870930435998,2024-10-16 18:37:20.454370,0.2494643403734313,86.05384837684231,11.222119609324714,2024,10,4,2024-10,8709,4.501550120564933,0.10228548107335986,7.471158333476499,2024-10
CAMP-198,LinkedIn Ads,3142,18162,681465,0.6558600038091921,4.567747428738142,LinkedIn,35471,400289,4.429731716678575,Promo Email 112,24332,16804,3861,4.680289166036716,0.7388273946849847,1.6656551138566318,2024-08-20 18:37:20.454370,0.1729985684395991,69.06131842840703,22.976672220899783,2024,8,3,2024-08,35471,0.512023906853486,0.21258671952428146,10.716346404506243,2024-08
CAMP-155,LinkedIn Ads,9869,17099,603772,4.984855171087841,6.504182480013146,LinkedIn,83121,363990,3.930453424686909,Promo Email 113,16764,11794,4292,9.757598524456084,7.3678413862667345,0.9014196882277088,2024-10-16 18:37:20.454370,0.5771682554535353,70.35313767597232,36.39138545022893,2024,10,4,2024-10,83121,0.20571215456984396,0.25100883092578513,17.231146758824,2024-10
CAMP-117,TikTok Ads,14796,61945,775107,0.9989167656361236,7.398056963774051,Instagram,20905,343962,4.1233662865633995,Promo Email 114,28563,26925,4267,4.658828334501952,8.198461797714653,2.2356569616166806,2024-12-05 18:37:20.454370,0.2388570506094115,94.26530826593846,15.847725162488391,2024,12,4,2024-12,20905,2.963166706529538,0.06888368714181936,7.875774980655214,2024-12
CAMP-2,Google Ads,15938,10041,931530,3.011295127506642,3.9861333665684047,Instagram,7957,404411,6.85915024990211,Promo Email 115,88675,69211,130,4.757669680518176,8.07005767933517,2.316145110216781,2024-07-08 18:37:20.454370,1.587292102380241,78.05018325345362,0.1878314140815766,2024,7,3,2024-07,7957,1.2619077541787105,0.01294691763768549,3.0362661788552563,2024-07
CAMP-93,Google Ads,16174,61269,855741,2.115735399921688,1.8986572068999112,Facebook,11720,2537,5.525589996355233,Promo Email 116,37370,9925,2782,6.294178418502584,1.7118974379607002,0.1789302708917511,2025-02-09 18:37:20.454370,0.2639834173888916,26.558736954776556,28.030226700251887,2025,2,1,2025-02,11720,5.227730375426622,0.045406322936558455,13.504488298983832,2025-02
CAMP-166,Facebook Ads,5257,23570,833359,0.7192934697877689,2.462519654106918,Twitter,8277,411354,1.190728381150573,Promo Email 117,6062,45490,2759,12.860241054752224,9.081360710193216,0.6735208562609981,2024-09-08 18:37:20.454370,0.2230377598642342,750.4124051468162,6.065069245988129,2024,9,3,2024-09,8277,2.847650114775885,0.11705557912600764,2.9990342536767542,2024-09
CAMP-131,TikTok Ads,3494,59921,207486,0.2364351471293256,3.4760315275157985,Instagram,30211,438544,5.559784644079099,Promo Email 118,45645,68795,2472,7.754319178712883,6.88664888000376,1.0061374919868056,2024-06-24 18:37:20.454370,0.0583101083092738,150.7174937013912,3.59328439566829,2024,6,2,2024-06,30211,1.9834166363245176,0.04125431818561105,3.176179695629844,2024-06
CAMP-144,Twitter Ads,15726,86769,976039,3.1513881832348836,6.542649993346144,Twitter,88678,257210,1.6084973178384685,Promo Email 119,8244,16591,3691,10.344062212338008,9.026521912580211,0.6565778551555069,2024-10-13 18:37:20.454370,0.1812398437229886,201.24939349830177,22.247001386293775,2024,10,4,2024-10,88678,0.9784726764248178,0.042538233700976154,10.326766204839515,2024-10
CAMP-94,TikTok Ads,1771,44535,830378,4.0531120625667185,4.283665216346017,Instagram,84281,178274,3.4077785685365667,Promo Email 120,7372,502,4649,6.183532233979713,4.748024793041304,1.7734777695646828,2024-10-01 18:37:20.454370,0.0397664758055462,6.809549647314162,926.0956175298804,2024,10,4,2024-10,84281,0.5284109111187575,0.10438980577074211,372.67651420128317,2024-10
